date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:50	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:49%20GMT	https://happilyhosein.com/getDimensions.js	B:/src/HappilyHoseinStatic/happilyhosein.com/getDimensions.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:50	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:50%20GMT	https://happilyhosein.com/animateColors.js	B:/src/HappilyHoseinStatic/happilyhosein.com/animateColors.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:50	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:50%20GMT	https://happilyhosein.com/getLightness.js	B:/src/HappilyHoseinStatic/happilyhosein.com/getLightness.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:51	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:51%20GMT	https://happilyhosein.com/refreshColors.js	B:/src/HappilyHoseinStatic/happilyhosein.com/refreshColors.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:51	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:51%20GMT	https://happilyhosein.com/changeState.js	B:/src/HappilyHoseinStatic/happilyhosein.com/changeState.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:52	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:51%20GMT	https://happilyhosein.com/pause.js	B:/src/HappilyHoseinStatic/happilyhosein.com/pause.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:52	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:52%20GMT	https://happilyhosein.com/play.js	B:/src/HappilyHoseinStatic/happilyhosein.com/play.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:53	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:52%20GMT	https://happilyhosein.com/clear.js	B:/src/HappilyHoseinStatic/happilyhosein.com/clear.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:53	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:53%20GMT	https://happilyhosein.com/getCurrentColors.js	B:/src/HappilyHoseinStatic/happilyhosein.com/getCurrentColors.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:53	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:53%20GMT	https://happilyhosein.com/pauseWhenNotInView.js	B:/src/HappilyHoseinStatic/happilyhosein.com/pauseWhenNotInView.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:54	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:54%20GMT	https://happilyhosein.com/onResize.js	B:/src/HappilyHoseinStatic/happilyhosein.com/onResize.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:54	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:54%20GMT	https://happilyhosein.com/lib/Granim.js	B:/src/HappilyHoseinStatic/happilyhosein.com/lib/Granim.js	(from https://happilyhosein.com/wp-content/themes/stack/style/js/granim.js?ver=10.5.17)
16:14:55	16780/16780	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Aug%202020%2021:14:55%20GMT	https://happilyhosein.com/twitter.com/	B:/src/HappilyHoseinStatic/happilyhosein.com/twitter.com/index.html	(from https://happilyhosein.com/wp-content/themes/stack/style/js/twitter-post-fetcher.js?ver=10.5.17)
16:14:56	50453/50453	---MC-	200	added ('OK')	application/javascript	date:Sat,%2022%20Aug%202020%2021:14:54%20GMT	https://apis.google.com/js/plusone.js	B:/src/HappilyHoseinStatic/apis.google.com/js/plusone.js	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.0.3)
16:14:56	361/361	---M-Z	200	added ('OK')	application/javascript	etag:%2282bfd941d2c9b3b9e0650a27c9d11737%22	https://assets.pinterest.com/js/pinit.js	B:/src/HappilyHoseinStatic/assets.pinterest.com/js/pinit.js	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.0.3)
16:14:57	6566/6566	---MC-	200	added ('OK')	application/rss+xml	etag:%227cc952428634f5b891157e7deb7ff20c%22	https://happilyhosein.com/category/announcements/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/category/announcements/feed/index.html	(from https://happilyhosein.com/category/announcements/)
16:14:57	6562/6562	---MC-	200	added ('OK')	application/rss+xml	etag:%227cc952428634f5b891157e7deb7ff20c%22	https://happilyhosein.com/author/jhosein/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/author/jhosein/feed/index.html	(from https://happilyhosein.com/author/jhosein/)
16:14:57	2563/2563	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Aug%202020%2021:14:57%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fjuly-2nd-covid-19-update-hosein-wedding%2F	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embeda3be.json	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:57	1702/1702	---MC-	200	added ('OK')	application/rss+xml	etag:%22a095af0fbe4d03a55c94aaa9686dcfe8%22	https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/feed/index.html	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:57	3027/3027	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Aug%202020%2021:14:57%20GMT	https://happilyhosein.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappilyhosein.com%2Fjuly-2nd-covid-19-update-hosein-wedding%2F&format=xml	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-json/oembed/1.0/embed681c	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:57	2010143/2010143	---M--	200	added ('OK')	image/jpeg	etag:%221eac1f-5a97c4506ad99%22	https://happilyhosein.com/wp-content/uploads/2020/07/IMG_6608_Fotor-compressor.jpg	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2020/07/IMG_6608_Fotor-compressor.jpg	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:58	7435/7435	---M--	200	added ('OK')	image/png	etag:%221d0b-595d4109a4ae9%22	https://happilyhosein.com/wp-content/uploads/2019/10/happilyhoseindark.png	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/uploads/2019/10/happilyhoseindark.png	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Aug%202020%2021:14:58%20GMT	https://happilyhosein.com/?p=151	B:/src/HappilyHoseinStatic/happilyhosein.com/indexe539.html	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:58	19168/19168	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Aug%202020%2021:14:58%20GMT	https://happilyhosein.com/tag/corona-virus/	B:/src/HappilyHoseinStatic/happilyhosein.com/tag/corona-virus/index.html	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:58	19119/19119	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Aug%202020%2021:14:58%20GMT	https://happilyhosein.com/tag/covid-19/	B:/src/HappilyHoseinStatic/happilyhosein.com/tag/covid-19/index.html	(from https://happilyhosein.com/july-2nd-covid-19-update-hosein-wedding/)
16:14:59	76038/76038	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212906-5957490acce99%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.eot	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3)
16:14:59	76038/76038	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212906-5957490acce99%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.eot?	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypod41d.eot	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3)
16:14:59	45152/45152	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22b060-5957490acce99%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.woff	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.woff	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3)
16:15:00	75800/75800	---M--	200	added ('OK')	application/x-font-ttf	etag:%2212818-5957490acce99%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.ttf	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.ttf	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3)
16:15:02	115454/115454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c2fe-5957490acce99%22	https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.svg	B:/src/HappilyHoseinStatic/happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/fonts/vc_entypo.svg	(from https://happilyhosein.com/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=6.0.3)
16:15:02	4706/4706	---MC-	200	added ('OK')	application/rss+xml	etag:%227cc952428634f5b891157e7deb7ff20c%22	https://happilyhosein.com/tag/corona-virus/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/tag/corona-virus/feed/index.html	(from https://happilyhosein.com/tag/corona-virus/)
16:15:02	4694/4694	---MC-	200	added ('OK')	application/rss+xml	etag:%227cc952428634f5b891157e7deb7ff20c%22	https://happilyhosein.com/tag/covid-19/feed/	B:/src/HappilyHoseinStatic/happilyhosein.com/tag/covid-19/feed/index.html	(from https://happilyhosein.com/tag/covid-19/)
